date,ffr,inflation,output_gap
1988-07-01,0.3480390396230652,2.9922106113001274,0.6009451893425819
1988-10-01,0.8147194010121201,2.3063715131074334,-0.8311943669117505
1989-01-01,-1.3609382186442147,1.8237665616341658,-2.059875506977371
1989-04-01,-3.1323950228700745,1.3628497176891643,-0.5762010730285383
1989-07-01,-0.1716707848676825,2.6239215959658635,0.5272922801995324
1989-10-01,1.1188688692696305,5.175444805608528,-1.2273675521017737
1990-01-01,-2.6186611864424707,3.106996693028517,-3.4987853746468156
1990-04-01,-5.908196744892296,0.3352599964554307,1.4420855913281243
1990-07-01,2.7212408845065115,3.759821306544759,4.813682096479871
1990-10-01,7.226166059255365,2.9787495378862454,1.3570866570429865
1991-01-01,1.6904841659021423,2.571577472584748,-1.8246506613079907
1991-04-01,-3.349939421933612,2.459881992749574,-0.8831246500519998
1991-07-01,-1.914061296687505,1.098116740589854,0.6243269130284368
1991-10-01,0.6110359628274933,3.4012092986801203,1.6074829261030292
1992-01-01,1.7829682425753208,4.211946790261603,0.7682868934895442
1992-04-01,0.3135719651279627,2.254099772015122,-0.9628597098043664
1992-07-01,-2.0994233359451164,-1.102965005113437,-2.839069060215551
1992-10-01,-4.176210165841093,-1.2881124533550505,-0.07092002843617679
1993-01-01,0.582334782778687,-3.9834540401798133,-0.16466961952701453
1993-04-01,0.9963285036706426,-2.143987584543366,-2.822825011748171
1993-07-01,-3.6551052099357184,-1.9845854553569398,-1.7604802315735946
1993-10-01,-1.9174399814916954,-1.0803476772240903,-2.9202333859895666
1994-01-01,-4.10849578201506,-1.5708611398630974,-0.7787570062223543
1994-04-01,-0.4547161053410583,2.2367591566514102,4.830755162584436
1994-07-01,7.640347457944978,1.4318196790438074,-1.0162696581512858
1994-10-01,-1.7771708108751116,0.8602817310983644,-2.2377280010684175
1995-01-01,-3.918672167240137,-0.6395357046822141,-0.7362133017961201
1995-04-01,-1.325517285930339,0.502210413348884,3.153503819891124
1995-07-01,4.938229851969793,2.462705190493279,3.9424445033332516
1995-10-01,5.608606497057208,3.2708354465361156,2.8682364674138183
1996-01-01,3.6220700006402855,2.456214884999606,1.3193825318016836
1996-04-01,1.1578689756496796,2.792023286729876,-2.3562746607086864
1996-07-01,-4.754508121827738,1.1291009418196591,0.20894290644765978
1996-10-01,-0.0464470135548678,-0.4698973352873317,-1.7194228279556971
1997-01-01,-3.0221778149137464,-3.5434268113305416,-3.2899699333071433
1997-04-01,-5.328545110572987,-1.4835326872167423,-0.31002728595361284
1997-07-01,-0.8135058234625612,-3.5360493075315538,0.560975587005666
1997-10-01,1.1741822198853913,-2.9746913180951107,-0.7861756249978988
1998-01-01,-1.3193624441122624,-3.181686758721751,3.3747015416807096
1998-04-01,5.441944338623772,1.3219405921161163,-0.05787350884990394
1998-07-01,-1.3176116965915754,1.4270772179076805,-0.7962819148858441
1998-10-01,-2.3987670628181763,1.1031726551116123,-0.6017697379452984
1999-01-01,-1.899523424296933,0.6702718633131654,1.7178621517722203
1999-04-01,2.159054368267749,1.0796024269681597,1.813767977008946
1999-07-01,2.1143203135812763,2.445942747249163,0.049144268908811184
1999-10-01,-1.2614551841134325,1.3542495392937322,-2.533669070432054
2000-01-01,-5.280524050999251,-1.454377355526569,-1.947175293897926
2000-04-01,-3.437925160495622,-2.899082041468038,-1.0072094067266977
2000-07-01,-1.3780512890898813,-3.8571050819114188,0.15992127434996795
2000-10-01,1.0039669973542986,-3.428119771728233,0.8930923007349434
2001-01-01,2.046647997861664,-2.494000986865782,-1.520723641935613
2001-04-01,-1.831490735927047,-1.7359454332872475,1.8355859376635002
2001-07-01,3.427615107003536,0.5170421296832147,0.2698930434327682
2001-10-01,0.469463342951779,-1.509188888389281,-5.469541956091355
2002-01-01,-8.632410815458295,-1.058430149542044,3.195701881873655
2002-04-01,5.585632041258182,1.590060609171747,0.7989432500491719
2002-07-01,1.0187099729008768,0.4862127386181485,0.10116913848165154
2002-10-01,0.2580496723546012,-0.5943405162604617,-4.198480522397179
2003-01-01,-6.912846890214075,-0.26310581922408516,-1.8659600869552415
2003-04-01,-3.374329976862609,-2.9767514660791994,-0.046713320600198616
2003-07-01,0.4957444189097221,-5.895207338236673,-2.188321501814549
2003-10-01,-2.6186914835242687,-3.4826780416283083,-0.9483220489426276
2004-01-01,-1.047051192629903,-1.3636505824524578,-1.2802839041582599
2004-04-01,-2.117966237150139,-1.545660788895465,1.7233536442601207
2004-07-01,3.3029404462749303,-0.19433938190050748,-3.299301260402643
2004-10-01,-5.129923924081912,-0.978241960046486,-0.5945028553271192
2005-01-01,-0.6521291726374004,-1.0239601161567775,2.4619373597231142
2005-04-01,4.412509167746999,0.7589792722019173,4.045021721146696
2005-07-01,6.6769954589366955,0.2463228847885659,0.943665680921925
2005-10-01,1.4635488796121479,1.410317175913076,-3.35550382388973
2006-01-01,-5.566049132517542,0.27448262588784156,-2.1110091991801867
2006-04-01,-3.10502092907885,-0.12688685096281516,0.9595692498069984
2006-07-01,1.4736055731574949,1.916295331453818,3.197702135286954
2006-10-01,4.6942685907648265,0.7569299488961985,-3.7548293895456744
2007-01-01,-6.269642859817873,-0.24345725675861646,-0.609152421565069
2007-04-01,-0.7009324020840615,-1.8433755181562366,-2.2411901594563646
2007-07-01,-2.725783191049333,-2.65666420561143,-1.593210970723229
2007-10-01,-1.9449333483516633,-3.453634028065778,-3.048577470285652
2008-01-01,-4.048391099776636,-1.9950351805747122,-1.8667740448894565
2008-04-01,-2.5374201812861688,-2.211643454549871,1.08432100346635
