date,ffr,inflation,output_gap
1988-07-01,7.616898667405098,2.0179275400861365,-3.2344350843400176
1988-10-01,5.760168931609081,3.6923003451551932,-1.4476803960862754
1989-01-01,8.050027377260507,3.545418598763054,-1.6347538062011941
1989-04-01,8.718912003825597,3.0561365736342707,-1.4467954797335532
1989-07-01,8.199692054362096,3.6914127957490193,-0.709522443618406
1989-10-01,8.35518644062354,1.402798233333169,-1.4402887313659445
1990-01-01,6.224659375971811,1.4975635063653328,-3.024241678076502
1990-04-01,3.5212666985062366,2.34412677682319,-2.828810871195565
1990-07-01,5.424851407447903,5.064608338659355,-1.3120508032827969
1990-10-01,8.771146289706383,3.2349630522847503,-3.6747301398759222
1991-01-01,9.371898402202987,2.003784141669043,-2.5420714049325954
1991-04-01,7.675310878380681,0.1000786337893067,-0.18466399060413757
1991-07-01,4.2408363491650585,3.5420198668741634,-0.8467478821037775
1991-10-01,3.2124140931149134,3.5532146272970353,-1.2903466474591423
1992-01-01,7.702892023298854,3.018136887711897,1.456991073677263
1992-04-01,7.855601846544257,0.688869590925429,-1.5260670154041884
1992-07-01,2.909084436680549,1.7812631788025146,-0.32125216933744927
1992-10-01,3.406561679953904,2.2854862631433237,-2.331214579470239
1993-01-01,3.9975922393757823,2.0887404873461555,-1.5314103634689706
1993-04-01,6.040647939846687,1.4034724665467482,0.6793397793140765
1993-07-01,5.10418895560334,1.3139789332276668,1.484054839757398
1993-10-01,2.452852187046446,3.806920015738716,-2.3099769531248437
1994-01-01,3.5384273145628033,3.786917241037105,1.6472392413395691
1994-04-01,9.318394496794902,2.598048635758933,-2.1939242672434416
1994-07-01,4.760371233165707,2.8150352932677287,-0.3713607964095632
1994-10-01,6.300910455840301,2.9486842692466673,-0.6156655304544657
1995-01-01,5.265780808701078,1.5527525459100147,-0.8458074603137926
1995-04-01,4.53294396361912,3.307041162469927,-1.4132827180995506
1995-07-01,4.3188116748525935,2.5698133709597126,-2.9888152120150804
1995-10-01,6.121718371298975,2.6641407070913443,-1.9695849837950155
1996-01-01,6.512052787367663,4.185610456598079,-1.16879621855936
1996-04-01,7.6998688926582615,1.9364621593330968,0.49415294948857036
1996-07-01,7.32433157699854,1.9869827571077199,0.799404595019062
1996-10-01,3.447422558732768,2.8804332193645754,-1.9720210033570384
1997-01-01,4.060845846647247,3.7822807639528246,-1.3604422511631444
1997-04-01,7.985337232762256,2.278478321308527,-1.885534416959493
1997-07-01,7.573882686726198,1.8756695951937257,-1.6661883525103092
1997-10-01,5.563255660007766,3.466274478393588,1.588579128877527
1998-01-01,6.837567338636691,5.4842691308230975,2.7294332376795976
1998-04-01,8.289242963547442,3.451094834191045,-2.3614506964009965
1998-07-01,7.533817111927037,1.7971522282917447,-2.631713070291213
1998-10-01,7.18841175665287,1.2360195585701383,-1.6174442351374607
1999-01-01,5.310804869969621,1.789038479335728,-2.418630956653833
1999-04-01,4.373210673491375,3.038114850407614,-2.7104143701541275
1999-07-01,7.143210495367198,5.498257605311336,-2.1516162179989244
1999-10-01,11.264975565453438,3.1318619620871337,-1.285313989367399
2000-01-01,12.015068535149707,4.2511180834788735,-2.8530019129155044
2000-04-01,9.342185370891178,3.412274826806314,1.6326630456288749
2000-07-01,11.67155274753604,3.189547763405641,-2.948593534989539
2000-10-01,6.485324906932691,4.135619346513224,-2.5406838840864703
2001-01-01,10.016967764798078,3.122398938401919,1.0562685911731804
2001-04-01,10.058370247497232,1.6371337027968964,-4.972534122397929
2001-07-01,4.1859407958581185,3.7630536659173983,0.4297665589172148
2001-10-01,9.295627742648723,1.399640454173502,1.6134858058100758
2002-01-01,5.954024741234046,3.6500585418363682,-0.06974888080146535
2002-04-01,4.543308012137125,2.843499205090152,-3.528144047941915
2002-07-01,7.490423260402691,2.3767246033189577,0.061827114016011486
2002-10-01,9.142405268272686,1.9689844565884265,-3.8873266212082207
2003-01-01,4.754103699320851,2.4354489810256017,-1.116419582167562
2003-04-01,7.656378042514498,2.0868772616635622,-1.4935225572864137
2003-07-01,5.782629371643937,3.089351412191424,-0.5241906234801009
2003-10-01,6.321191126200645,2.5869994876959024,-1.0123768601820773
2004-01-01,6.304567470997202,0.9076375934026173,-0.27544511382901765
2004-04-01,4.856434377647762,2.4002570729632864,0.39501888958676457
2004-07-01,3.746885891960158,3.9784476218167413,-0.38231755557122116
2004-10-01,6.465754302120735,0.8499802784516577,-4.074290584696962
2005-01-01,6.095653478537999,2.2410573992369005,0.060755155357656965
2005-04-01,6.462931229272505,2.240448839252377,-0.13096805732281142
2005-07-01,4.755390269182187,3.98338020094972,0.7781485753475774
2005-10-01,6.190783986000432,3.038868204583062,0.45216457566722734
2006-01-01,6.783148991661118,3.456604205751284,-4.362023371312137
2006-04-01,5.430462470352941,3.7811542995690424,1.822486512386925
2006-07-01,10.477991664432848,3.768437525908674,-2.0808224597529605
2006-10-01,6.020405704966184,4.85207807959128,1.147814797316454
2007-01-01,10.13737734178763,3.047490753965727,-2.0742606761458537
2007-04-01,7.037161190487912,2.98740108905104,0.9401642687615952
2007-07-01,7.892793687529481,3.344764274213265,-2.522354293013626
2007-10-01,5.700525633149271,3.1630218040708415,0.627540337513447
2008-01-01,8.635959247753279,2.7431872061518483,-0.038958819573843395
2008-04-01,5.841697514311192,2.2335414701372893,2.2919363865263533
2008-07-01,5.7058375099111815,2.7894661491458694,-1.5398674394923348
2008-10-01,3.3261337009504093,1.785448667309216,1.1726076173160014
2009-01-01,6.399289142413234,0.3379919910624203,-2.880813602745194
